suite,task_id,init_state_id,language,reference_label,c600_success,reference_success,c600_steps,reference_steps,same_task_state,same_language,same_env_seed,same_policy_seed_root,policy_noise_prefix_equal,c600_policy_noise_draws,reference_policy_noise_draws,c600_panel_integrity_passed,reference_panel_integrity_passed,c600_arm,c600_suite,c600_task_id,c600_init_state_id,c600_language,c600_wall_seconds,c600_split_role,c600_env_seed,c600_policy_seed_root,c600_condition_id,c600_selection_mode,c600_selection_seed,c600_video_ordinal,c600_language_global_task_id,c600_used_video_global_task_id,c600_used_video_suite,c600_used_video_task_id,c600_teacher_demo_indices,c600_paired_correct_demos,c600_paired_other_demos,c600_video_raw_frame_count,c600_video_sampled_frame_count,c600_single_complete_rank16,c600_writer_invocations,reference_arm,reference_suite,reference_task_id,reference_init_state_id,reference_language,reference_wall_seconds,reference_split_role,reference_env_seed,reference_policy_seed_root,reference_condition_id,reference_selection_mode,reference_selection_seed,reference_video_ordinal,reference_language_global_task_id,reference_used_video_global_task_id,reference_used_video_suite,reference_used_video_task_id,reference_teacher_demo_indices,reference_paired_correct_demos,reference_paired_other_demos,reference_video_raw_frame_count,reference_video_sampled_frame_count,reference_single_complete_rank16,reference_writer_invocations
libero_10,1,13,put both the cream cheese box and the butter in the basket,same_task_other,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,13,put both the cream cheese box and the butter in the basket,188.82303437311202,validation,7,7,task_31_demos_43,per_init_ordinal,20260911,13,31,31,libero_10,1,[43],[43],[10],284,58,True,1,same_task_other,libero_10,1,13,put both the cream cheese box and the butter in the basket,202.6289006890729,validation,7,7,task_31_demos_10,per_init_ordinal,20260911,13,31,31,libero_10,1,[10],[43],[10],310,63,True,1
libero_10,1,14,put both the cream cheese box and the butter in the basket,same_task_other,1,1,353,345,True,True,True,True,True,71,69,True,True,correct,libero_10,1,14,put both the cream cheese box and the butter in the basket,114.30859788227826,validation,7,7,task_31_demos_12,per_init_ordinal,20260911,14,31,31,libero_10,1,[12],[12],[29],257,53,True,1,same_task_other,libero_10,1,14,put both the cream cheese box and the butter in the basket,114.14105560909957,validation,7,7,task_31_demos_29,per_init_ordinal,20260911,14,31,31,libero_10,1,[29],[12],[29],247,51,True,1
libero_10,1,15,put both the cream cheese box and the butter in the basket,same_task_other,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,15,put both the cream cheese box and the butter in the basket,148.29028536193073,validation,7,7,task_31_demos_38,per_init_ordinal,20260911,15,31,31,libero_10,1,[38],[38],[5],258,53,True,1,same_task_other,libero_10,1,15,put both the cream cheese box and the butter in the basket,128.0519613996148,validation,7,7,task_31_demos_05,per_init_ordinal,20260911,15,31,31,libero_10,1,[5],[38],[5],279,57,True,1
libero_10,1,16,put both the cream cheese box and the butter in the basket,same_task_other,1,0,306,520,True,True,True,True,True,62,104,True,True,correct,libero_10,1,16,put both the cream cheese box and the butter in the basket,102.19951527379453,validation,7,7,task_31_demos_35,per_init_ordinal,20260911,16,31,31,libero_10,1,[35],[35],[2],282,58,True,1,same_task_other,libero_10,1,16,put both the cream cheese box and the butter in the basket,161.1488993484527,validation,7,7,task_31_demos_02,per_init_ordinal,20260911,16,31,31,libero_10,1,[2],[35],[2],246,50,True,1
libero_10,1,17,put both the cream cheese box and the butter in the basket,same_task_other,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,17,put both the cream cheese box and the butter in the basket,162.5242070602253,validation,7,7,task_31_demos_33,per_init_ordinal,20260911,17,31,31,libero_10,1,[33],[33],[0],247,51,True,1,same_task_other,libero_10,1,17,put both the cream cheese box and the butter in the basket,155.0322030186653,validation,7,7,task_31_demos_00,per_init_ordinal,20260911,17,31,31,libero_10,1,[0],[33],[0],258,53,True,1
libero_10,1,18,put both the cream cheese box and the butter in the basket,same_task_other,1,1,286,311,True,True,True,True,True,58,63,True,True,correct,libero_10,1,18,put both the cream cheese box and the butter in the basket,86.93426809646189,validation,7,7,task_31_demos_42,per_init_ordinal,20260911,18,31,31,libero_10,1,[42],[42],[9],255,52,True,1,same_task_other,libero_10,1,18,put both the cream cheese box and the butter in the basket,97.06461962033063,validation,7,7,task_31_demos_09,per_init_ordinal,20260911,18,31,31,libero_10,1,[9],[42],[9],257,53,True,1
libero_10,1,19,put both the cream cheese box and the butter in the basket,same_task_other,1,0,328,520,True,True,True,True,True,66,104,True,True,correct,libero_10,1,19,put both the cream cheese box and the butter in the basket,110.51278461329639,validation,7,7,task_31_demos_24,per_init_ordinal,20260911,19,31,31,libero_10,1,[24],[24],[41],247,51,True,1,same_task_other,libero_10,1,19,put both the cream cheese box and the butter in the basket,154.9845796348527,validation,7,7,task_31_demos_41,per_init_ordinal,20260911,19,31,31,libero_10,1,[41],[24],[41],249,51,True,1
libero_10,1,20,put both the cream cheese box and the butter in the basket,same_task_other,1,1,367,396,True,True,True,True,True,74,80,True,True,correct,libero_10,1,20,put both the cream cheese box and the butter in the basket,108.09012685157359,validation,7,7,task_31_demos_21,per_init_ordinal,20260911,20,31,31,libero_10,1,[21],[21],[38],252,52,True,1,same_task_other,libero_10,1,20,put both the cream cheese box and the butter in the basket,119.07240616716444,validation,7,7,task_31_demos_38,per_init_ordinal,20260911,20,31,31,libero_10,1,[38],[21],[38],258,53,True,1
libero_10,1,21,put both the cream cheese box and the butter in the basket,same_task_other,1,0,356,520,True,True,True,True,True,72,104,True,True,correct,libero_10,1,21,put both the cream cheese box and the butter in the basket,108.05552811641246,validation,7,7,task_31_demos_23,per_init_ordinal,20260911,21,31,31,libero_10,1,[23],[23],[40],272,56,True,1,same_task_other,libero_10,1,21,put both the cream cheese box and the butter in the basket,154.79804269596934,validation,7,7,task_31_demos_40,per_init_ordinal,20260911,21,31,31,libero_10,1,[40],[23],[40],235,48,True,1
libero_10,1,22,put both the cream cheese box and the butter in the basket,same_task_other,1,0,416,520,True,True,True,True,True,84,104,True,True,correct,libero_10,1,22,put both the cream cheese box and the butter in the basket,121.82220425829291,validation,7,7,task_31_demos_02,per_init_ordinal,20260911,22,31,31,libero_10,1,[2],[2],[19],246,50,True,1,same_task_other,libero_10,1,22,put both the cream cheese box and the butter in the basket,160.06189491320401,validation,7,7,task_31_demos_19,per_init_ordinal,20260911,22,31,31,libero_10,1,[19],[2],[19],255,52,True,1
libero_10,1,23,put both the cream cheese box and the butter in the basket,same_task_other,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,23,put both the cream cheese box and the butter in the basket,167.39664966147393,validation,7,7,task_31_demos_48,per_init_ordinal,20260911,23,31,31,libero_10,1,[48],[48],[15],258,53,True,1,same_task_other,libero_10,1,23,put both the cream cheese box and the butter in the basket,163.365916040726,validation,7,7,task_31_demos_15,per_init_ordinal,20260911,23,31,31,libero_10,1,[15],[48],[15],254,52,True,1
libero_10,1,24,put both the cream cheese box and the butter in the basket,same_task_other,1,1,273,425,True,True,True,True,True,55,85,True,True,correct,libero_10,1,24,put both the cream cheese box and the butter in the basket,102.99150796514004,validation,7,7,task_31_demos_00,per_init_ordinal,20260911,24,31,31,libero_10,1,[0],[0],[17],258,53,True,1,same_task_other,libero_10,1,24,put both the cream cheese box and the butter in the basket,157.24597512185574,validation,7,7,task_31_demos_17,per_init_ordinal,20260911,24,31,31,libero_10,1,[17],[0],[17],244,50,True,1
libero_10,1,25,put both the cream cheese box and the butter in the basket,same_task_other,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,25,put both the cream cheese box and the butter in the basket,187.39047310966998,validation,7,7,task_31_demos_07,per_init_ordinal,20260911,25,31,31,libero_10,1,[7],[7],[24],247,51,True,1,same_task_other,libero_10,1,25,put both the cream cheese box and the butter in the basket,201.08209869917482,validation,7,7,task_31_demos_24,per_init_ordinal,20260911,25,31,31,libero_10,1,[24],[7],[24],247,51,True,1
libero_10,1,26,put both the cream cheese box and the butter in the basket,same_task_other,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,26,put both the cream cheese box and the butter in the basket,136.52284736558795,validation,7,7,task_31_demos_37,per_init_ordinal,20260911,26,31,31,libero_10,1,[37],[37],[4],237,49,True,1,same_task_other,libero_10,1,26,put both the cream cheese box and the butter in the basket,146.5996897239238,validation,7,7,task_31_demos_04,per_init_ordinal,20260911,26,31,31,libero_10,1,[4],[37],[4],244,50,True,1
libero_10,1,27,put both the cream cheese box and the butter in the basket,same_task_other,1,1,422,378,True,True,True,True,True,85,76,True,True,correct,libero_10,1,27,put both the cream cheese box and the butter in the basket,126.48993903491646,validation,7,7,task_31_demos_04,per_init_ordinal,20260911,27,31,31,libero_10,1,[4],[4],[21],244,50,True,1,same_task_other,libero_10,1,27,put both the cream cheese box and the butter in the basket,105.73409301694483,validation,7,7,task_31_demos_21,per_init_ordinal,20260911,27,31,31,libero_10,1,[21],[4],[21],252,52,True,1
libero_10,1,28,put both the cream cheese box and the butter in the basket,same_task_other,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,28,put both the cream cheese box and the butter in the basket,158.0067532658577,validation,7,7,task_31_demos_20,per_init_ordinal,20260911,28,31,31,libero_10,1,[20],[20],[37],271,55,True,1,same_task_other,libero_10,1,28,put both the cream cheese box and the butter in the basket,159.45130289159715,validation,7,7,task_31_demos_37,per_init_ordinal,20260911,28,31,31,libero_10,1,[37],[20],[37],237,49,True,1
libero_10,1,29,put both the cream cheese box and the butter in the basket,same_task_other,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,29,put both the cream cheese box and the butter in the basket,161.02946295961738,validation,7,7,task_31_demos_25,per_init_ordinal,20260911,29,31,31,libero_10,1,[25],[25],[42],244,50,True,1,same_task_other,libero_10,1,29,put both the cream cheese box and the butter in the basket,153.5298235695809,validation,7,7,task_31_demos_42,per_init_ordinal,20260911,29,31,31,libero_10,1,[42],[25],[42],255,52,True,1
libero_10,1,30,put both the cream cheese box and the butter in the basket,same_task_other,0,1,520,509,True,True,True,True,True,104,102,True,True,correct,libero_10,1,30,put both the cream cheese box and the butter in the basket,130.12130836956203,validation,7,7,task_31_demos_46,per_init_ordinal,20260911,30,31,31,libero_10,1,[46],[46],[13],242,50,True,1,same_task_other,libero_10,1,30,put both the cream cheese box and the butter in the basket,150.9042468778789,validation,7,7,task_31_demos_13,per_init_ordinal,20260911,30,31,31,libero_10,1,[13],[46],[13],272,56,True,1
libero_10,1,31,put both the cream cheese box and the butter in the basket,same_task_other,0,1,520,407,True,True,True,True,True,104,82,True,True,correct,libero_10,1,31,put both the cream cheese box and the butter in the basket,160.7437799917534,validation,7,7,task_31_demos_22,per_init_ordinal,20260911,31,31,31,libero_10,1,[22],[22],[39],260,53,True,1,same_task_other,libero_10,1,31,put both the cream cheese box and the butter in the basket,131.266208300367,validation,7,7,task_31_demos_39,per_init_ordinal,20260911,31,31,31,libero_10,1,[39],[22],[39],271,55,True,1
libero_10,1,32,put both the cream cheese box and the butter in the basket,same_task_other,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,32,put both the cream cheese box and the butter in the basket,136.42104483302683,validation,7,7,task_31_demos_41,per_init_ordinal,20260911,32,31,31,libero_10,1,[41],[41],[8],249,51,True,1,same_task_other,libero_10,1,32,put both the cream cheese box and the butter in the basket,142.19413772504777,validation,7,7,task_31_demos_08,per_init_ordinal,20260911,32,31,31,libero_10,1,[8],[41],[8],238,49,True,1
libero_10,1,33,put both the cream cheese box and the butter in the basket,same_task_other,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,33,put both the cream cheese box and the butter in the basket,140.64319320674986,validation,7,7,task_31_demos_40,per_init_ordinal,20260911,33,31,31,libero_10,1,[40],[40],[7],235,48,True,1,same_task_other,libero_10,1,33,put both the cream cheese box and the butter in the basket,153.1661384664476,validation,7,7,task_31_demos_07,per_init_ordinal,20260911,33,31,31,libero_10,1,[7],[40],[7],247,51,True,1
libero_10,1,34,put both the cream cheese box and the butter in the basket,same_task_other,1,0,307,520,True,True,True,True,True,62,104,True,True,correct,libero_10,1,34,put both the cream cheese box and the butter in the basket,101.8082803208381,validation,7,7,task_31_demos_13,per_init_ordinal,20260911,34,31,31,libero_10,1,[13],[13],[30],272,56,True,1,same_task_other,libero_10,1,34,put both the cream cheese box and the butter in the basket,158.55026109144092,validation,7,7,task_31_demos_30,per_init_ordinal,20260911,34,31,31,libero_10,1,[30],[13],[30],249,51,True,1
libero_10,1,35,put both the cream cheese box and the butter in the basket,same_task_other,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,35,put both the cream cheese box and the butter in the basket,165.9271778119728,validation,7,7,task_31_demos_16,per_init_ordinal,20260911,35,31,31,libero_10,1,[16],[16],[33],321,65,True,1,same_task_other,libero_10,1,35,put both the cream cheese box and the butter in the basket,161.8663575584069,validation,7,7,task_31_demos_33,per_init_ordinal,20260911,35,31,31,libero_10,1,[33],[16],[33],247,51,True,1
libero_10,1,36,put both the cream cheese box and the butter in the basket,same_task_other,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,36,put both the cream cheese box and the butter in the basket,180.0650156000629,validation,7,7,task_31_demos_10,per_init_ordinal,20260911,36,31,31,libero_10,1,[10],[10],[27],310,63,True,1,same_task_other,libero_10,1,36,put both the cream cheese box and the butter in the basket,182.59232655912638,validation,7,7,task_31_demos_27,per_init_ordinal,20260911,36,31,31,libero_10,1,[27],[10],[27],257,53,True,1
libero_10,1,37,put both the cream cheese box and the butter in the basket,same_task_other,1,1,295,437,True,True,True,True,True,59,88,True,True,correct,libero_10,1,37,put both the cream cheese box and the butter in the basket,120.50799519754946,validation,7,7,task_31_demos_17,per_init_ordinal,20260911,37,31,31,libero_10,1,[17],[17],[34],244,50,True,1,same_task_other,libero_10,1,37,put both the cream cheese box and the butter in the basket,175.02200808841735,validation,7,7,task_31_demos_34,per_init_ordinal,20260911,37,31,31,libero_10,1,[34],[17],[34],278,57,True,1
libero_10,1,38,put both the cream cheese box and the butter in the basket,same_task_other,1,1,311,311,True,True,True,True,True,63,63,True,True,correct,libero_10,1,38,put both the cream cheese box and the butter in the basket,100.83229013159871,validation,7,7,task_31_demos_06,per_init_ordinal,20260911,38,31,31,libero_10,1,[6],[6],[23],303,62,True,1,same_task_other,libero_10,1,38,put both the cream cheese box and the butter in the basket,102.06479229498655,validation,7,7,task_31_demos_23,per_init_ordinal,20260911,38,31,31,libero_10,1,[23],[6],[23],272,56,True,1
libero_10,1,39,put both the cream cheese box and the butter in the basket,same_task_other,0,1,520,302,True,True,True,True,True,104,61,True,True,correct,libero_10,1,39,put both the cream cheese box and the butter in the basket,145.34845062997192,validation,7,7,task_31_demos_27,per_init_ordinal,20260911,39,31,31,libero_10,1,[27],[27],[44],257,53,True,1,same_task_other,libero_10,1,39,put both the cream cheese box and the butter in the basket,89.18954012729228,validation,7,7,task_31_demos_44,per_init_ordinal,20260911,39,31,31,libero_10,1,[44],[27],[44],276,56,True,1
libero_10,1,40,put both the cream cheese box and the butter in the basket,same_task_other,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,40,put both the cream cheese box and the butter in the basket,156.67429879680276,validation,7,7,task_31_demos_36,per_init_ordinal,20260911,40,31,31,libero_10,1,[36],[36],[3],244,50,True,1,same_task_other,libero_10,1,40,put both the cream cheese box and the butter in the basket,158.0805123746395,validation,7,7,task_31_demos_03,per_init_ordinal,20260911,40,31,31,libero_10,1,[3],[36],[3],288,59,True,1
libero_10,1,41,put both the cream cheese box and the butter in the basket,same_task_other,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,41,put both the cream cheese box and the butter in the basket,159.55416164919734,validation,7,7,task_31_demos_26,per_init_ordinal,20260911,41,31,31,libero_10,1,[26],[26],[43],322,66,True,1,same_task_other,libero_10,1,41,put both the cream cheese box and the butter in the basket,152.10051313228905,validation,7,7,task_31_demos_43,per_init_ordinal,20260911,41,31,31,libero_10,1,[43],[26],[43],284,58,True,1
libero_10,1,42,put both the cream cheese box and the butter in the basket,same_task_other,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,42,put both the cream cheese box and the butter in the basket,128.7499890588224,validation,7,7,task_31_demos_44,per_init_ordinal,20260911,42,31,31,libero_10,1,[44],[44],[11],276,56,True,1,same_task_other,libero_10,1,42,put both the cream cheese box and the butter in the basket,150.59036131575704,validation,7,7,task_31_demos_11,per_init_ordinal,20260911,42,31,31,libero_10,1,[11],[44],[11],250,51,True,1
libero_10,1,43,put both the cream cheese box and the butter in the basket,same_task_other,0,1,520,355,True,True,True,True,True,104,71,True,True,correct,libero_10,1,43,put both the cream cheese box and the butter in the basket,158.9836734700948,validation,7,7,task_31_demos_19,per_init_ordinal,20260911,43,31,31,libero_10,1,[19],[19],[36],255,52,True,1,same_task_other,libero_10,1,43,put both the cream cheese box and the butter in the basket,114.54867946729064,validation,7,7,task_31_demos_36,per_init_ordinal,20260911,43,31,31,libero_10,1,[36],[19],[36],244,50,True,1
libero_10,1,44,put both the cream cheese box and the butter in the basket,same_task_other,1,1,268,268,True,True,True,True,True,54,54,True,True,correct,libero_10,1,44,put both the cream cheese box and the butter in the basket,76.90688860230148,validation,7,7,task_31_demos_14,per_init_ordinal,20260911,44,31,31,libero_10,1,[14],[14],[31],246,50,True,1,same_task_other,libero_10,1,44,put both the cream cheese box and the butter in the basket,78.20443800650537,validation,7,7,task_31_demos_31,per_init_ordinal,20260911,44,31,31,libero_10,1,[31],[14],[31],234,48,True,1
libero_10,1,45,put both the cream cheese box and the butter in the basket,same_task_other,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,45,put both the cream cheese box and the butter in the basket,139.2804864635691,validation,7,7,task_31_demos_08,per_init_ordinal,20260911,45,31,31,libero_10,1,[8],[8],[25],238,49,True,1,same_task_other,libero_10,1,45,put both the cream cheese box and the butter in the basket,151.65950346551836,validation,7,7,task_31_demos_25,per_init_ordinal,20260911,45,31,31,libero_10,1,[25],[8],[25],244,50,True,1
libero_10,1,46,put both the cream cheese box and the butter in the basket,same_task_other,1,1,327,322,True,True,True,True,True,66,65,True,True,correct,libero_10,1,46,put both the cream cheese box and the butter in the basket,106.00201807450503,validation,7,7,task_31_demos_05,per_init_ordinal,20260911,46,31,31,libero_10,1,[5],[5],[22],279,57,True,1,same_task_other,libero_10,1,46,put both the cream cheese box and the butter in the basket,104.54577832017094,validation,7,7,task_31_demos_22,per_init_ordinal,20260911,46,31,31,libero_10,1,[22],[5],[22],260,53,True,1
libero_10,1,47,put both the cream cheese box and the butter in the basket,same_task_other,0,1,520,515,True,True,True,True,True,104,103,True,True,correct,libero_10,1,47,put both the cream cheese box and the butter in the basket,164.50862396135926,validation,7,7,task_31_demos_30,per_init_ordinal,20260911,47,31,31,libero_10,1,[30],[30],[47],249,51,True,1,same_task_other,libero_10,1,47,put both the cream cheese box and the butter in the basket,159.00438442453742,validation,7,7,task_31_demos_47,per_init_ordinal,20260911,47,31,31,libero_10,1,[47],[30],[47],256,52,True,1
libero_10,1,48,put both the cream cheese box and the butter in the basket,same_task_other,1,1,384,313,True,True,True,True,True,77,63,True,True,correct,libero_10,1,48,put both the cream cheese box and the butter in the basket,138.09209258388728,validation,7,7,task_31_demos_29,per_init_ordinal,20260911,48,31,31,libero_10,1,[29],[29],[46],247,51,True,1,same_task_other,libero_10,1,48,put both the cream cheese box and the butter in the basket,115.79080928303301,validation,7,7,task_31_demos_46,per_init_ordinal,20260911,48,31,31,libero_10,1,[46],[29],[46],242,50,True,1
