suite,task_id,init_state_id,language,reference_label,c600_success,reference_success,c600_steps,reference_steps,same_task_state,same_language,same_env_seed,same_policy_seed_root,policy_noise_prefix_equal,c600_policy_noise_draws,reference_policy_noise_draws,c600_panel_integrity_passed,reference_panel_integrity_passed,c600_arm,c600_suite,c600_task_id,c600_init_state_id,c600_language,c600_wall_seconds,c600_split_role,c600_env_seed,c600_policy_seed_root,c600_condition_id,c600_selection_mode,c600_selection_seed,c600_video_ordinal,c600_language_global_task_id,c600_used_video_global_task_id,c600_used_video_suite,c600_used_video_task_id,c600_teacher_demo_indices,c600_paired_correct_demos,c600_paired_other_demos,c600_video_raw_frame_count,c600_video_sampled_frame_count,c600_single_complete_rank16,c600_writer_invocations,reference_arm,reference_suite,reference_task_id,reference_init_state_id,reference_language,reference_wall_seconds,reference_split_role,reference_env_seed,reference_policy_seed_root,reference_condition_id,reference_selection_mode,reference_selection_seed,reference_video_ordinal,reference_language_global_task_id,reference_used_video_global_task_id,reference_used_video_suite,reference_used_video_task_id,reference_teacher_demo_indices,reference_paired_correct_demos,reference_paired_other_demos,reference_video_raw_frame_count,reference_video_sampled_frame_count,reference_single_complete_rank16,reference_writer_invocations
libero_10,1,10,put both the cream cheese box and the butter in the basket,mtbc_300,1,0,338,520,True,True,True,True,True,68,104,True,True,correct,libero_10,1,10,put both the cream cheese box and the butter in the basket,112.35999350715429,validation,7,7,task_31_demos_49,per_init_ordinal,20260911,10,31,31,libero_10,1,[49],[49],[16],254,52,True,1,,libero_10,1,10,put both the cream cheese box and the butter in the basket,118.37237463705242,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,11,put both the cream cheese box and the butter in the basket,mtbc_300,0,1,520,311,True,True,True,True,True,104,63,True,True,correct,libero_10,1,11,put both the cream cheese box and the butter in the basket,168.80972575675696,validation,7,7,task_31_demos_28,per_init_ordinal,20260911,11,31,31,libero_10,1,[28],[28],[45],263,54,True,1,,libero_10,1,11,put both the cream cheese box and the butter in the basket,74.0125474119559,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,12,put both the cream cheese box and the butter in the basket,mtbc_300,0,1,520,358,True,True,True,True,True,104,72,True,True,correct,libero_10,1,12,put both the cream cheese box and the butter in the basket,182.7220871252939,validation,7,7,task_31_demos_39,per_init_ordinal,20260911,12,31,31,libero_10,1,[39],[39],[6],271,55,True,1,,libero_10,1,12,put both the cream cheese box and the butter in the basket,83.22497787466273,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,13,put both the cream cheese box and the butter in the basket,mtbc_300,0,1,520,324,True,True,True,True,True,104,65,True,True,correct,libero_10,1,13,put both the cream cheese box and the butter in the basket,188.82303437311202,validation,7,7,task_31_demos_43,per_init_ordinal,20260911,13,31,31,libero_10,1,[43],[43],[10],284,58,True,1,,libero_10,1,13,put both the cream cheese box and the butter in the basket,83.19157114066184,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,14,put both the cream cheese box and the butter in the basket,mtbc_300,1,1,353,516,True,True,True,True,True,71,104,True,True,correct,libero_10,1,14,put both the cream cheese box and the butter in the basket,114.30859788227826,validation,7,7,task_31_demos_12,per_init_ordinal,20260911,14,31,31,libero_10,1,[12],[12],[29],257,53,True,1,,libero_10,1,14,put both the cream cheese box and the butter in the basket,124.10788966994733,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,15,put both the cream cheese box and the butter in the basket,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,15,put both the cream cheese box and the butter in the basket,148.29028536193073,validation,7,7,task_31_demos_38,per_init_ordinal,20260911,15,31,31,libero_10,1,[38],[38],[5],258,53,True,1,,libero_10,1,15,put both the cream cheese box and the butter in the basket,153.60396581329405,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,16,put both the cream cheese box and the butter in the basket,mtbc_300,1,1,306,307,True,True,True,True,True,62,62,True,True,correct,libero_10,1,16,put both the cream cheese box and the butter in the basket,102.19951527379453,validation,7,7,task_31_demos_35,per_init_ordinal,20260911,16,31,31,libero_10,1,[35],[35],[2],282,58,True,1,,libero_10,1,16,put both the cream cheese box and the butter in the basket,96.37102355761454,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,17,put both the cream cheese box and the butter in the basket,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,17,put both the cream cheese box and the butter in the basket,162.5242070602253,validation,7,7,task_31_demos_33,per_init_ordinal,20260911,17,31,31,libero_10,1,[33],[33],[0],247,51,True,1,,libero_10,1,17,put both the cream cheese box and the butter in the basket,148.12672275770456,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,18,put both the cream cheese box and the butter in the basket,mtbc_300,1,1,286,308,True,True,True,True,True,58,62,True,True,correct,libero_10,1,18,put both the cream cheese box and the butter in the basket,86.93426809646189,validation,7,7,task_31_demos_42,per_init_ordinal,20260911,18,31,31,libero_10,1,[42],[42],[9],255,52,True,1,,libero_10,1,18,put both the cream cheese box and the butter in the basket,87.04565824987367,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,19,put both the cream cheese box and the butter in the basket,mtbc_300,1,1,328,347,True,True,True,True,True,66,70,True,True,correct,libero_10,1,19,put both the cream cheese box and the butter in the basket,110.51278461329639,validation,7,7,task_31_demos_24,per_init_ordinal,20260911,19,31,31,libero_10,1,[24],[24],[41],247,51,True,1,,libero_10,1,19,put both the cream cheese box and the butter in the basket,105.67196402000263,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,20,put both the cream cheese box and the butter in the basket,mtbc_300,1,1,367,367,True,True,True,True,True,74,74,True,True,correct,libero_10,1,20,put both the cream cheese box and the butter in the basket,108.09012685157359,validation,7,7,task_31_demos_21,per_init_ordinal,20260911,20,31,31,libero_10,1,[21],[21],[38],252,52,True,1,,libero_10,1,20,put both the cream cheese box and the butter in the basket,90.43025598768145,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,21,put both the cream cheese box and the butter in the basket,mtbc_300,1,0,356,520,True,True,True,True,True,72,104,True,True,correct,libero_10,1,21,put both the cream cheese box and the butter in the basket,108.05552811641246,validation,7,7,task_31_demos_23,per_init_ordinal,20260911,21,31,31,libero_10,1,[23],[23],[40],272,56,True,1,,libero_10,1,21,put both the cream cheese box and the butter in the basket,121.67938999971375,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,22,put both the cream cheese box and the butter in the basket,mtbc_300,1,0,416,520,True,True,True,True,True,84,104,True,True,correct,libero_10,1,22,put both the cream cheese box and the butter in the basket,121.82220425829291,validation,7,7,task_31_demos_02,per_init_ordinal,20260911,22,31,31,libero_10,1,[2],[2],[19],246,50,True,1,,libero_10,1,22,put both the cream cheese box and the butter in the basket,120.42576586315408,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,23,put both the cream cheese box and the butter in the basket,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,23,put both the cream cheese box and the butter in the basket,167.39664966147393,validation,7,7,task_31_demos_48,per_init_ordinal,20260911,23,31,31,libero_10,1,[48],[48],[15],258,53,True,1,,libero_10,1,23,put both the cream cheese box and the butter in the basket,113.66486732382327,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,24,put both the cream cheese box and the butter in the basket,mtbc_300,1,1,273,403,True,True,True,True,True,55,81,True,True,correct,libero_10,1,24,put both the cream cheese box and the butter in the basket,102.99150796514004,validation,7,7,task_31_demos_00,per_init_ordinal,20260911,24,31,31,libero_10,1,[0],[0],[17],258,53,True,1,,libero_10,1,24,put both the cream cheese box and the butter in the basket,88.81434797123075,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,25,put both the cream cheese box and the butter in the basket,mtbc_300,0,1,520,322,True,True,True,True,True,104,65,True,True,correct,libero_10,1,25,put both the cream cheese box and the butter in the basket,187.39047310966998,validation,7,7,task_31_demos_07,per_init_ordinal,20260911,25,31,31,libero_10,1,[7],[7],[24],247,51,True,1,,libero_10,1,25,put both the cream cheese box and the butter in the basket,80.61586291668937,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,26,put both the cream cheese box and the butter in the basket,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,26,put both the cream cheese box and the butter in the basket,136.52284736558795,validation,7,7,task_31_demos_37,per_init_ordinal,20260911,26,31,31,libero_10,1,[37],[37],[4],237,49,True,1,,libero_10,1,26,put both the cream cheese box and the butter in the basket,112.22108613885939,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,27,put both the cream cheese box and the butter in the basket,mtbc_300,1,0,422,520,True,True,True,True,True,85,104,True,True,correct,libero_10,1,27,put both the cream cheese box and the butter in the basket,126.48993903491646,validation,7,7,task_31_demos_04,per_init_ordinal,20260911,27,31,31,libero_10,1,[4],[4],[21],244,50,True,1,,libero_10,1,27,put both the cream cheese box and the butter in the basket,111.76712697278708,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,28,put both the cream cheese box and the butter in the basket,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,28,put both the cream cheese box and the butter in the basket,158.0067532658577,validation,7,7,task_31_demos_20,per_init_ordinal,20260911,28,31,31,libero_10,1,[20],[20],[37],271,55,True,1,,libero_10,1,28,put both the cream cheese box and the butter in the basket,115.6386520829983,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,29,put both the cream cheese box and the butter in the basket,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,29,put both the cream cheese box and the butter in the basket,161.02946295961738,validation,7,7,task_31_demos_25,per_init_ordinal,20260911,29,31,31,libero_10,1,[25],[25],[42],244,50,True,1,,libero_10,1,29,put both the cream cheese box and the butter in the basket,122.79703260585666,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,30,put both the cream cheese box and the butter in the basket,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,30,put both the cream cheese box and the butter in the basket,130.12130836956203,validation,7,7,task_31_demos_46,per_init_ordinal,20260911,30,31,31,libero_10,1,[46],[46],[13],242,50,True,1,,libero_10,1,30,put both the cream cheese box and the butter in the basket,152.13885537581518,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,31,put both the cream cheese box and the butter in the basket,mtbc_300,0,1,520,348,True,True,True,True,True,104,70,True,True,correct,libero_10,1,31,put both the cream cheese box and the butter in the basket,160.7437799917534,validation,7,7,task_31_demos_22,per_init_ordinal,20260911,31,31,31,libero_10,1,[22],[22],[39],260,53,True,1,,libero_10,1,31,put both the cream cheese box and the butter in the basket,105.39004974998534,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,32,put both the cream cheese box and the butter in the basket,mtbc_300,0,1,520,386,True,True,True,True,True,104,78,True,True,correct,libero_10,1,32,put both the cream cheese box and the butter in the basket,136.42104483302683,validation,7,7,task_31_demos_41,per_init_ordinal,20260911,32,31,31,libero_10,1,[41],[41],[8],249,51,True,1,,libero_10,1,32,put both the cream cheese box and the butter in the basket,112.72032682504505,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,33,put both the cream cheese box and the butter in the basket,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,33,put both the cream cheese box and the butter in the basket,140.64319320674986,validation,7,7,task_31_demos_40,per_init_ordinal,20260911,33,31,31,libero_10,1,[40],[40],[7],235,48,True,1,,libero_10,1,33,put both the cream cheese box and the butter in the basket,117.4602898103185,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,34,put both the cream cheese box and the butter in the basket,mtbc_300,1,0,307,520,True,True,True,True,True,62,104,True,True,correct,libero_10,1,34,put both the cream cheese box and the butter in the basket,101.8082803208381,validation,7,7,task_31_demos_13,per_init_ordinal,20260911,34,31,31,libero_10,1,[13],[13],[30],272,56,True,1,,libero_10,1,34,put both the cream cheese box and the butter in the basket,144.63435833202675,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,35,put both the cream cheese box and the butter in the basket,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,35,put both the cream cheese box and the butter in the basket,165.9271778119728,validation,7,7,task_31_demos_16,per_init_ordinal,20260911,35,31,31,libero_10,1,[16],[16],[33],321,65,True,1,,libero_10,1,35,put both the cream cheese box and the butter in the basket,108.89552174322307,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,36,put both the cream cheese box and the butter in the basket,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,36,put both the cream cheese box and the butter in the basket,180.0650156000629,validation,7,7,task_31_demos_10,per_init_ordinal,20260911,36,31,31,libero_10,1,[10],[10],[27],310,63,True,1,,libero_10,1,36,put both the cream cheese box and the butter in the basket,120.36625634972006,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,37,put both the cream cheese box and the butter in the basket,mtbc_300,1,1,295,373,True,True,True,True,True,59,75,True,True,correct,libero_10,1,37,put both the cream cheese box and the butter in the basket,120.50799519754946,validation,7,7,task_31_demos_17,per_init_ordinal,20260911,37,31,31,libero_10,1,[17],[17],[34],244,50,True,1,,libero_10,1,37,put both the cream cheese box and the butter in the basket,93.43791993428022,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,38,put both the cream cheese box and the butter in the basket,mtbc_300,1,0,311,520,True,True,True,True,True,63,104,True,True,correct,libero_10,1,38,put both the cream cheese box and the butter in the basket,100.83229013159871,validation,7,7,task_31_demos_06,per_init_ordinal,20260911,38,31,31,libero_10,1,[6],[6],[23],303,62,True,1,,libero_10,1,38,put both the cream cheese box and the butter in the basket,112.10291351098567,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,39,put both the cream cheese box and the butter in the basket,mtbc_300,0,1,520,423,True,True,True,True,True,104,85,True,True,correct,libero_10,1,39,put both the cream cheese box and the butter in the basket,145.34845062997192,validation,7,7,task_31_demos_27,per_init_ordinal,20260911,39,31,31,libero_10,1,[27],[27],[44],257,53,True,1,,libero_10,1,39,put both the cream cheese box and the butter in the basket,90.04466752428561,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,40,put both the cream cheese box and the butter in the basket,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,40,put both the cream cheese box and the butter in the basket,156.67429879680276,validation,7,7,task_31_demos_36,per_init_ordinal,20260911,40,31,31,libero_10,1,[36],[36],[3],244,50,True,1,,libero_10,1,40,put both the cream cheese box and the butter in the basket,115.33859187085181,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,41,put both the cream cheese box and the butter in the basket,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,41,put both the cream cheese box and the butter in the basket,159.55416164919734,validation,7,7,task_31_demos_26,per_init_ordinal,20260911,41,31,31,libero_10,1,[26],[26],[43],322,66,True,1,,libero_10,1,41,put both the cream cheese box and the butter in the basket,110.89905939204618,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,42,put both the cream cheese box and the butter in the basket,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,42,put both the cream cheese box and the butter in the basket,128.7499890588224,validation,7,7,task_31_demos_44,per_init_ordinal,20260911,42,31,31,libero_10,1,[44],[44],[11],276,56,True,1,,libero_10,1,42,put both the cream cheese box and the butter in the basket,110.08030649693683,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,43,put both the cream cheese box and the butter in the basket,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,43,put both the cream cheese box and the butter in the basket,158.9836734700948,validation,7,7,task_31_demos_19,per_init_ordinal,20260911,43,31,31,libero_10,1,[19],[19],[36],255,52,True,1,,libero_10,1,43,put both the cream cheese box and the butter in the basket,114.06446369877085,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,44,put both the cream cheese box and the butter in the basket,mtbc_300,1,0,268,520,True,True,True,True,True,54,104,True,True,correct,libero_10,1,44,put both the cream cheese box and the butter in the basket,76.90688860230148,validation,7,7,task_31_demos_14,per_init_ordinal,20260911,44,31,31,libero_10,1,[14],[14],[31],246,50,True,1,,libero_10,1,44,put both the cream cheese box and the butter in the basket,121.36218691291288,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,45,put both the cream cheese box and the butter in the basket,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,45,put both the cream cheese box and the butter in the basket,139.2804864635691,validation,7,7,task_31_demos_08,per_init_ordinal,20260911,45,31,31,libero_10,1,[8],[8],[25],238,49,True,1,,libero_10,1,45,put both the cream cheese box and the butter in the basket,150.85413114214316,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,46,put both the cream cheese box and the butter in the basket,mtbc_300,1,0,327,520,True,True,True,True,True,66,104,True,True,correct,libero_10,1,46,put both the cream cheese box and the butter in the basket,106.00201807450503,validation,7,7,task_31_demos_05,per_init_ordinal,20260911,46,31,31,libero_10,1,[5],[5],[22],279,57,True,1,,libero_10,1,46,put both the cream cheese box and the butter in the basket,135.72930539026856,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,47,put both the cream cheese box and the butter in the basket,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,1,47,put both the cream cheese box and the butter in the basket,164.50862396135926,validation,7,7,task_31_demos_30,per_init_ordinal,20260911,47,31,31,libero_10,1,[30],[30],[47],249,51,True,1,,libero_10,1,47,put both the cream cheese box and the butter in the basket,145.36152915284038,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,48,put both the cream cheese box and the butter in the basket,mtbc_300,1,1,384,364,True,True,True,True,True,77,73,True,True,correct,libero_10,1,48,put both the cream cheese box and the butter in the basket,138.09209258388728,validation,7,7,task_31_demos_29,per_init_ordinal,20260911,48,31,31,libero_10,1,[29],[29],[46],247,51,True,1,,libero_10,1,48,put both the cream cheese box and the butter in the basket,97.74121770542115,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,1,49,put both the cream cheese box and the butter in the basket,mtbc_300,1,1,312,502,True,True,True,True,True,63,101,True,True,correct,libero_10,1,49,put both the cream cheese box and the butter in the basket,126.10107806324959,validation,7,7,task_31_demos_01,per_init_ordinal,20260911,49,31,31,libero_10,1,[1],[1],[18],252,52,True,1,,libero_10,1,49,put both the cream cheese box and the butter in the basket,140.78470450313762,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,9,0,put the yellow and white mug in the microwave and close it,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,9,0,put the yellow and white mug in the microwave and close it,195.51949795149267,validation,7,7,task_39_demos_47,per_init_ordinal,20260911,0,39,39,libero_10,9,[47],[47],[14],248,51,True,1,,libero_10,9,0,put the yellow and white mug in the microwave and close it,154.96126999193802,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,9,1,put the yellow and white mug in the microwave and close it,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,9,1,put the yellow and white mug in the microwave and close it,187.31842342671007,validation,7,7,task_39_demos_48,per_init_ordinal,20260911,1,39,39,libero_10,9,[48],[48],[15],267,55,True,1,,libero_10,9,1,put the yellow and white mug in the microwave and close it,152.64293098729104,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,9,2,put the yellow and white mug in the microwave and close it,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,9,2,put the yellow and white mug in the microwave and close it,180.25757620017976,validation,7,7,task_39_demos_04,per_init_ordinal,20260911,2,39,39,libero_10,9,[4],[4],[21],364,74,True,1,,libero_10,9,2,put the yellow and white mug in the microwave and close it,152.00710544316098,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,9,3,put the yellow and white mug in the microwave and close it,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,9,3,put the yellow and white mug in the microwave and close it,159.08573926240206,validation,7,7,task_39_demos_27,per_init_ordinal,20260911,3,39,39,libero_10,9,[27],[27],[44],373,76,True,1,,libero_10,9,3,put the yellow and white mug in the microwave and close it,154.12640741141513,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,9,4,put the yellow and white mug in the microwave and close it,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,9,4,put the yellow and white mug in the microwave and close it,161.05803969316185,validation,7,7,task_39_demos_17,per_init_ordinal,20260911,4,39,39,libero_10,9,[17],[17],[34],279,57,True,1,,libero_10,9,4,put the yellow and white mug in the microwave and close it,151.66953665204346,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,9,5,put the yellow and white mug in the microwave and close it,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,9,5,put the yellow and white mug in the microwave and close it,164.42566309962422,validation,7,7,task_39_demos_26,per_init_ordinal,20260911,5,39,39,libero_10,9,[26],[26],[43],258,53,True,1,,libero_10,9,5,put the yellow and white mug in the microwave and close it,129.2934843590483,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,9,6,put the yellow and white mug in the microwave and close it,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,9,6,put the yellow and white mug in the microwave and close it,163.76815752591938,validation,7,7,task_39_demos_11,per_init_ordinal,20260911,6,39,39,libero_10,9,[11],[11],[28],253,52,True,1,,libero_10,9,6,put the yellow and white mug in the microwave and close it,125.59018402313814,validation,7,7,,,,,,,,,[],[],[],,,,
libero_10,9,7,put the yellow and white mug in the microwave and close it,mtbc_300,0,0,520,520,True,True,True,True,True,104,104,True,True,correct,libero_10,9,7,put the yellow and white mug in the microwave and close it,160.63315929379314,validation,7,7,task_39_demos_45,per_init_ordinal,20260911,7,39,39,libero_10,9,[45],[45],[12],375,76,True,1,,libero_10,9,7,put the yellow and white mug in the microwave and close it,118.83220237400383,validation,7,7,,,,,,,,,[],[],[],,,,
